"約定日時","取引区分","受渡日","約定番号","銘柄名","銘柄コード","限月","コールプット区分","権利行使価格","権利行使価格通貨","カバードワラント商品種別","売買区分","通貨","市場","口座","信用区分","約定数量","約定単価","コンバージョンレート","手数料","手数料消費税","建単価","新規手数料","新規手数料消費税","管理費","名義書換料","金利","貸株料","品貸料","前日分値洗","経過利子（円貨）","経過利子（外貨）","経過日数（外債）","所得税（外債）","地方税（外債）","金利・価格調整額（CFD）","配当金調整額（CFD）","売建単価（くりっく365）","買建単価（くりっく365）","円貨スワップ損益","外貨スワップ損益","約定金額（円貨）","約定金額（外貨）","決済金額（円貨）","決済金額（外貨）","実現損益","受渡金額（円貨）","備考"
"2019/11/01 10:20:26","FXネオ新規","2019/11/01","005811","GBP/JPY","","","","","","","買","","","","","10000","139.816","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 10:35:57","FXネオ決済","2019/11/01","005812","GBP/JPY","","","","","","","売","","","","","10000","139.877","","","","139.816","","","","","","","","","","","","","","","","","","","","","","610","","610","610",""
"2019/11/01 10:45:04","FXネオ新規","2019/11/01","005813","GBP/JPY","","","","","","","買","","","","","10000","139.921","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 10:45:27","FXネオ決済","2019/11/01","005814","GBP/JPY","","","","","","","売","","","","","10000","139.928","","","","139.921","","","","","","","","","","","","","","","","","","","","","","70","","70","70",""
"2019/11/01 10:50:12","FXネオ決済","2019/11/01","005815","GBP/JPY","","","","","","","売","","","","","10000","139.953","","","","139.949","","","","","","","","","","","","","","","","","","","","","","40","","40","40",""
"2019/11/01 10:55:14","FXネオ新規","2019/11/01","005816","GBP/JPY","","","","","","","売","","","","","10000","140.012","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 11:03:34","FXネオ決済","2019/11/01","005817","GBP/JPY","","","","","","","買","","","","","10000","139.996","","","","140.012","","","","","","","","","","","","","","","","","","","","","","160","","160","160",""
"2019/11/01 11:05:39","FXネオ新規","2019/11/01","005818","GBP/JPY","","","","","","","売","","","","","10000","139.980","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 11:12:24","FXネオ新規","2019/11/01","005819","GBP/JPY","","","","","","","売","","","","","10000","139.963","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 11:20:10","FXネオ決済","2019/11/01","005820","GBP/JPY","","","","","","","買","","","","","10000","140.013","","","","139.963","","","","","","","","","","","","","","","","","","","","","","-500","","-500","-500",""
"2019/11/01 11:20:12","FXネオ決済","2019/11/01","005821","GBP/JPY","","","","","","","買","","","","","10000","140.014","","","","139.980","","","","","","","","","","","","","","","","","","","","","","-340","","-340","-340",""
"2019/11/01 11:24:56","FXネオ新規","2019/11/01","005822","GBP/JPY","","","","","","","売","","","","","10000","140.003","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 11:55:46","FXネオ決済","2019/11/01","005823","GBP/JPY","","","","","","","買","","","","","10000","140.094","","","","140.003","","","","","","","","","","","","","","","","","","","","","","-910","","-910","-910",""
"2019/11/01 13:15:57","FXネオ新規","2019/11/01","005824","GBP/JPY","","","","","","","買","","","","","10000","140.021","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 14:10:48","FXネオ決済","2019/11/01","005825","GBP/JPY","","","","","","","売","","","","","10000","140.022","","","","140.021","","","","","","","","","","","","","","","","","","","","","","10","","10","10",""
"2019/11/01 16:05:33","FXネオ新規","2019/11/01","005826","GBP/JPY","","","","","","","買","","","","","10000","140.038","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 17:15:44","FXネオ決済","2019/11/01","005827","GBP/JPY","","","","","","","売","","","","","10000","140.043","","","","140.038","","","","","","","","","","","","","","","","","","","","","","50","","50","50",""
"2019/11/01 21:31:29","FXネオ決済","2019/11/01","005828","USD/JPY","","","","","","","売","","","","","10000","108.211","","","","108.199","","","","","","","","","","","","","","","","","","","","","","120","","120","120",""
"2019/11/01 21:31:47","FXネオ決済","2019/11/01","005829","USD/JPY","","","","","","","売","","","","","10000","108.237","","","","108.200","","","","","","","","","","","","","","","","","","","","","","370","","370","370",""
"2019/11/01 21:33:21","FXネオ決済","2019/11/01","005830","GBP/JPY","","","","","","","売","","","","","10000","140.145","","","","140.137","","","","","","","","","","","","","","","","","","","","","","80","","80","80",""
"2019/11/01 21:34:49","FXネオ新規","2019/11/01","005831","GBP/JPY","","","","","","","売","","","","","10000","140.112","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 21:34:57","FXネオ新規","2019/11/01","005832","GBP/JPY","","","","","","","売","","","","","10000","140.100","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 21:46:49","FXネオ決済","2019/11/01","005833","GBP/JPY","","","","","","","買","","","","","10000","139.965","","","","140.100","","","","","","","","","","","","","","","","","","","","","","1350","","1350","1350",""
"2019/11/01 21:46:57","FXネオ決済","2019/11/01","005834","GBP/JPY","","","","","","","買","","","","","10000","139.954","","","","140.112","","","","","","","","","","","","","","","","","","","","","","1580","","1580","1580",""
"2019/11/01 21:49:57","FXネオ新規","2019/11/01","005835","GBP/JPY","","","","","","","買","","","","","10000","139.978","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 21:50:00","FXネオ新規","2019/11/01","005836","GBP/JPY","","","","","","","買","","","","","10000","139.974","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 21:56:20","FXネオ決済","2019/11/01","005837","GBP/JPY","","","","","","","売","","","","","10000","139.988","","","","139.978","","","","","","","","","","","","","","","","","","","","","","100","","100","100",""
"2019/11/01 21:56:20","FXネオ決済","2019/11/01","005838","GBP/JPY","","","","","","","売","","","","","10000","139.988","","","","139.974","","","","","","","","","","","","","","","","","","","","","","140","","140","140",""
"2019/11/01 21:56:43","FXネオ新規","2019/11/01","005839","GBP/JPY","","","","","","","買","","","","","10000","139.982","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 22:00:50","FXネオ決済","2019/11/01","005840","GBP/JPY","","","","","","","売","","","","","10000","139.997","","","","139.982","","","","","","","","","","","","","","","","","","","","","","150","","150","150",""
"2019/11/01 22:12:17","FXネオ新規","2019/11/01","005841","GBP/JPY","","","","","","","買","","","","","10000","140.010","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 22:16:24","FXネオ新規","2019/11/01","005842","GBP/JPY","","","","","","","買","","","","","10000","140.009","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 22:21:55","FXネオ決済","2019/11/01","005843","GBP/JPY","","","","","","","売","","","","","10000","140.049","","","","140.009","","","","","","","","","","","","","","","","","","","","","","400","","400","400",""
"2019/11/01 22:21:57","FXネオ決済","2019/11/01","005844","GBP/JPY","","","","","","","売","","","","","10000","140.052","","","","140.010","","","","","","","","","","","","","","","","","","","","","","420","","420","420",""
"2019/11/01 22:48:02","FXネオ新規","2019/11/01","005845","GBP/JPY","","","","","","","買","","","","","10000","139.978","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 22:55:17","FXネオ決済","2019/11/01","005846","GBP/JPY","","","","","","","売","","","","","10000","139.990","","","","139.978","","","","","","","","","","","","","","","","","","","","","","120","","120","120",""
"2019/11/01 23:03:02","FXネオ新規","2019/11/01","005847","USD/JPY","","","","","","","買","","","","","10000","107.981","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 23:03:04","FXネオ新規","2019/11/01","005848","USD/JPY","","","","","","","買","","","","","10000","107.984","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 23:15:25","FXネオ新規","2019/11/01","005849","GBP/JPY","","","","","","","買","","","","","10000","140.012","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 23:15:29","FXネオ新規","2019/11/01","005850","GBP/JPY","","","","","","","買","","","","","10000","140.014","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 23:24:05","FXネオ決済","2019/11/01","005851","GBP/JPY","","","","","","","売","","","","","10000","140.019","","","","140.012","","","","","","","","","","","","","","","","","","","","","","70","","70","70",""
"2019/11/01 23:24:05","FXネオ決済","2019/11/01","005852","GBP/JPY","","","","","","","売","","","","","10000","140.019","","","","140.014","","","","","","","","","","","","","","","","","","","","","","50","","50","50",""
"2019/11/01 23:25:27","FXネオ新規","2019/11/01","005853","GBP/JPY","","","","","","","買","","","","","10000","140.033","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 23:32:39","FXネオ新規","2019/11/01","005854","GBP/JPY","","","","","","","買","","","","","10000","139.985","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/01 23:40:59","FXネオ決済","2019/11/01","005855","GBP/JPY","","","","","","","売","","","","","10000","139.990","","","","139.985","","","","","","","","","","","","","","","","","","","","","","50","","50","50",""
"2019/11/01 23:52:58","FXネオ決済","2019/11/01","005856","GBP/JPY","","","","","","","売","","","","","10000","140.041","","","","140.033","","","","","","","","","","","","","","","","","","","","","","80","","80","80",""
"2019/11/02 00:06:19","FXネオ新規","2019/11/01","005857","GBP/JPY","","","","","","","買","","","","","10000","139.996","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/02 00:56:37","FXネオ決済","2019/11/01","005861","GBP/JPY","","","","","","","売","","","","","10000","140.009","","","","139.996","","","","","","","","","","","","","","","","","","","","","","130","","130","130",""
"2019/11/02 00:59:42","FXネオ新規","2019/11/01","005862","GBP/JPY","","","","","","","売","","","","","10000","140.041","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/02 01:04:21","FXネオ決済","2019/11/01","005863","GBP/JPY","","","","","","","買","","","","","10000","139.997","","","","140.041","","","","","","","","","","","","","","","","","","","","","","440","","440","440",""
"2019/11/02 01:12:18","FXネオ新規","2019/11/01","005864","GBP/JPY","","","","","","","買","","","","","10000","139.962","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/02 01:14:34","FXネオ新規","2019/11/01","005865","GBP/JPY","","","","","","","買","","","","","10000","139.947","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/02 01:30:42","FXネオ決済","2019/11/01","005866","GBP/JPY","","","","","","","売","","","","","10000","139.969","","","","139.962","","","","","","","","","","","","","","","","","","","","","","70","","70","70",""
"2019/11/02 01:30:42","FXネオ決済","2019/11/01","005867","GBP/JPY","","","","","","","売","","","","","10000","139.969","","","","139.947","","","","","","","","","","","","","","","","","","","","","","220","","220","220",""
"2019/11/04 17:12:58","FXネオ新規","2019/11/04","005868","GBP/JPY","","","","","","","買","","","","","10000","140.138","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 17:21:14","FXネオ決済","2019/11/04","005869","GBP/JPY","","","","","","","売","","","","","10000","140.180","","","","140.138","","","","","","","","","","","","","","","","","","","","","","420","","420","420",""
"2019/11/04 17:21:29","FXネオ決済","2019/11/04","005870","USD/JPY","","","","","","","売","","","","","10000","108.401","","","","107.984","","","","","","","","","","","","","","","","","","","","","","4170","","4170","4170",""
"2019/11/04 17:21:32","FXネオ決済","2019/11/04","005871","USD/JPY","","","","","","","売","","","","","10000","108.401","","","","107.981","","","","","","","","","","","","","","","","","","","","","","4200","","4200","4200",""
"2019/11/04 17:21:33","FXネオ決済","2019/11/04","005872","USD/JPY","","","","","","","売","","","","","10000","108.400","","","","108.305","","","","","","","","","","","","","","","","","","","","","","950","","950","950",""
"2019/11/04 17:21:35","FXネオ決済","2019/11/04","005873","USD/JPY","","","","","","","売","","","","","10000","108.401","","","","108.360","","","","","","","","","","","","","","","","","","","","","","410","","410","410",""
"2019/11/04 17:21:37","FXネオ決済","2019/11/04","005874","USD/JPY","","","","","","","売","","","","","10000","108.401","","","","108.306","","","","","","","","","","","","","","","","","","","","","","950","","950","950",""
"2019/11/04 17:21:39","FXネオ決済","2019/11/04","005875","USD/JPY","","","","","","","売","","","","","10000","108.402","","","","108.368","","","","","","","","","","","","","","","","","","","","","","340","","340","340",""
"2019/11/04 17:21:41","FXネオ決済","2019/11/04","005876","USD/JPY","","","","","","","売","","","","","10000","108.401","","","","108.400","","","","","","","","","","","","","","","","","","","","","","10","","10","10",""
"2019/11/04 17:21:44","FXネオ決済","2019/11/04","005877","USD/JPY","","","","","","","売","","","","","10000","108.401","","","","108.401","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 17:21:46","FXネオ決済","2019/11/04","005878","USD/JPY","","","","","","","売","","","","","10000","108.401","","","","108.393","","","","","","","","","","","","","","","","","","","","","","80","","80","80",""
"2019/11/04 17:21:48","FXネオ決済","2019/11/04","005879","USD/JPY","","","","","","","売","","","","","10000","108.401","","","","108.370","","","","","","","","","","","","","","","","","","","","","","310","","310","310",""
"2019/11/04 17:27:02","FXネオ新規","2019/11/04","005880","GBP/JPY","","","","","","","買","","","","","10000","140.183","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 17:31:14","FXネオ決済","2019/11/04","005881","GBP/JPY","","","","","","","売","","","","","10000","140.224","","","","140.183","","","","","","","","","","","","","","","","","","","","","","410","","410","410",""
"2019/11/04 17:36:33","FXネオ新規","2019/11/04","005882","GBP/JPY","","","","","","","買","","","","","10000","140.191","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 17:38:58","FXネオ決済","2019/11/04","005883","GBP/JPY","","","","","","","売","","","","","10000","140.205","","","","140.191","","","","","","","","","","","","","","","","","","","","","","140","","140","140",""
"2019/11/04 17:40:14","FXネオ新規","2019/11/04","005884","USD/JPY","","","","","","","買","","","","","50000","108.388","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 17:41:00","FXネオ決済","2019/11/04","005885","USD/JPY","","","","","","","売","","","","","50000","108.392","","","","108.388","","","","","","","","","","","","","","","","","","","","","","200","","200","200",""
"2019/11/04 18:21:31","FXネオ新規","2019/11/04","005886","USD/JPY","","","","","","","買","","","","","50000","108.383","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 19:03:36","FXネオ決済","2019/11/04","005887","USD/JPY","","","","","","","売","","","","","50000","108.383","","","","108.383","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 19:18:55","FXネオ新規","2019/11/04","005888","GBP/JPY","","","","","","","買","","","","","10000","140.007","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 19:32:19","FXネオ新規","2019/11/04","005889","GBP/JPY","","","","","","","買","","","","","10000","140.010","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 19:36:02","FXネオ新規","2019/11/04","005890","GBP/JPY","","","","","","","買","","","","","10000","140.052","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 19:37:04","FXネオ新規","2019/11/04","005891","GBP/JPY","","","","","","","買","","","","","10000","140.051","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 19:44:13","FXネオ新規","2019/11/04","005892","GBP/JPY","","","","","","","買","","","","","10000","140.040","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 20:00:32","FXネオ決済","2019/11/04","005893","GBP/JPY","","","","","","","売","","","","","10000","140.100","","","","140.007","","","","","","","","","","","","","","","","","","","","","","930","","930","930",""
"2019/11/04 20:00:32","FXネオ決済","2019/11/04","005894","GBP/JPY","","","","","","","売","","","","","10000","140.100","","","","140.010","","","","","","","","","","","","","","","","","","","","","","900","","900","900",""
"2019/11/04 20:00:32","FXネオ決済","2019/11/04","005895","GBP/JPY","","","","","","","売","","","","","10000","140.100","","","","140.052","","","","","","","","","","","","","","","","","","","","","","480","","480","480",""
"2019/11/04 20:00:32","FXネオ決済","2019/11/04","005896","GBP/JPY","","","","","","","売","","","","","10000","140.100","","","","140.051","","","","","","","","","","","","","","","","","","","","","","490","","490","490",""
"2019/11/04 20:00:32","FXネオ決済","2019/11/04","005897","GBP/JPY","","","","","","","売","","","","","10000","140.100","","","","140.040","","","","","","","","","","","","","","","","","","","","","","600","","600","600",""
"2019/11/04 20:58:19","FXネオ新規","2019/11/04","005898","USD/JPY","","","","","","","買","","","","","10000","108.430","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 21:20:16","FXネオ新規","2019/11/04","005899","USD/JPY","","","","","","","買","","","","","10000","108.437","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 21:20:22","FXネオ新規","2019/11/04","005900","USD/JPY","","","","","","","買","","","","","10000","108.437","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 21:20:26","FXネオ新規","2019/11/04","005901","USD/JPY","","","","","","","買","","","","","10000","108.437","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 21:20:41","FXネオ新規","2019/11/04","005902","USD/JPY","","","","","","","買","","","","","60000","108.437","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 21:21:41","FXネオ新規","2019/11/04","005903","GBP/JPY","","","","","","","買","","","","","10000","140.137","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 21:21:43","FXネオ新規","2019/11/04","005904","GBP/JPY","","","","","","","買","","","","","10000","140.139","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 21:51:09","FXネオ新規","2019/11/04","005905","GBP/JPY","","","","","","","買","","","","","10000","140.038","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 22:19:33","FXネオ新規","2019/11/04","005906","GBP/JPY","","","","","","","買","","","","","10000","140.040","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 22:19:52","FXネオ新規","2019/11/04","005907","GBP/JPY","","","","","","","買","","","","","10000","140.056","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 22:45:57","FXネオ決済","2019/11/04","005908","GBP/JPY","","","","","","","売","","","","","10000","140.122","","","","140.137","","","","","","","","","","","","","","","","","","","","","","-150","","-150","-150",""
"2019/11/04 22:45:57","FXネオ決済","2019/11/04","005909","GBP/JPY","","","","","","","売","","","","","10000","140.122","","","","140.139","","","","","","","","","","","","","","","","","","","","","","-170","","-170","-170",""
"2019/11/04 22:45:57","FXネオ決済","2019/11/04","005910","GBP/JPY","","","","","","","売","","","","","10000","140.122","","","","140.038","","","","","","","","","","","","","","","","","","","","","","840","","840","840",""
"2019/11/04 22:45:57","FXネオ決済","2019/11/04","005911","GBP/JPY","","","","","","","売","","","","","10000","140.122","","","","140.040","","","","","","","","","","","","","","","","","","","","","","820","","820","820",""
"2019/11/04 22:45:57","FXネオ決済","2019/11/04","005912","GBP/JPY","","","","","","","売","","","","","10000","140.122","","","","140.056","","","","","","","","","","","","","","","","","","","","","","660","","660","660",""
"2019/11/04 23:12:05","FXネオ新規","2019/11/04","005913","GBP/JPY","","","","","","","買","","","","","10000","140.057","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 23:14:59","FXネオ新規","2019/11/04","005914","GBP/JPY","","","","","","","買","","","","","10000","140.062","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 23:41:09","FXネオ決済","2019/11/04","005915","GBP/JPY","","","","","","","売","","","","","10000","140.076","","","","140.057","","","","","","","","","","","","","","","","","","","","","","190","","190","190",""
"2019/11/04 23:41:09","FXネオ決済","2019/11/04","005916","GBP/JPY","","","","","","","売","","","","","10000","140.076","","","","140.062","","","","","","","","","","","","","","","","","","","","","","140","","140","140",""
"2019/11/04 23:47:10","FXネオ新規","2019/11/04","005917","GBP/JPY","","","","","","","買","","","","","10000","140.027","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 23:47:32","FXネオ新規","2019/11/04","005918","GBP/JPY","","","","","","","買","","","","","10000","140.032","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/04 23:48:24","FXネオ決済","2019/11/04","005919","GBP/JPY","","","","","","","売","","","","","10000","140.033","","","","140.027","","","","","","","","","","","","","","","","","","","","","","60","","60","60",""
"2019/11/04 23:48:24","FXネオ決済","2019/11/04","005920","GBP/JPY","","","","","","","売","","","","","10000","140.033","","","","140.032","","","","","","","","","","","","","","","","","","","","","","10","","10","10",""
"2019/11/05 00:00:32","FXネオ新規","2019/11/04","005921","GBP/JPY","","","","","","","買","","","","","10000","140.053","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 00:00:52","FXネオ新規","2019/11/04","005922","GBP/JPY","","","","","","","買","","","","","10000","140.002","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 00:03:28","FXネオ決済","2019/11/04","005923","GBP/JPY","","","","","","","売","","","","","10000","140.030","","","","140.053","","","","","","","","","","","","","","","","","","","","","","-230","","-230","-230",""
"2019/11/05 00:03:28","FXネオ決済","2019/11/04","005924","GBP/JPY","","","","","","","売","","","","","10000","140.030","","","","140.002","","","","","","","","","","","","","","","","","","","","","","280","","280","280",""
"2019/11/05 00:03:50","FXネオ新規","2019/11/04","005925","GBP/JPY","","","","","","","買","","","","","10000","140.011","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 00:04:14","FXネオ新規","2019/11/04","005926","GBP/JPY","","","","","","","買","","","","","10000","140.019","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 00:41:15","FXネオ決済","2019/11/04","005929","GBP/JPY","","","","","","","売","","","","","10000","140.027","","","","140.011","","","","","","","","","","","","","","","","","","","","","","160","","160","160",""
"2019/11/05 00:41:15","FXネオ決済","2019/11/04","005930","GBP/JPY","","","","","","","売","","","","","10000","140.027","","","","140.019","","","","","","","","","","","","","","","","","","","","","","80","","80","80",""
"2019/11/05 07:30:37","FXネオ新規","2019/11/05","005931","GBP/JPY","","","","","","","買","","","","","10000","139.891","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 07:30:38","FXネオ新規","2019/11/05","005932","GBP/JPY","","","","","","","買","","","","","10000","139.891","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 09:44:29","FXネオ決済","2019/11/05","005933","GBP/JPY","","","","","","","売","","","","","10000","140.114","","","","139.891","","","","","","","","","","","","","","","","","","","","","","2230","","2230","2230",""
"2019/11/05 09:44:29","FXネオ決済","2019/11/05","005934","GBP/JPY","","","","","","","売","","","","","10000","140.114","","","","139.891","","","","","","","","","","","","","","","","","","","","","","2230","","2230","2230",""
"2019/11/05 09:57:08","FXネオ新規","2019/11/05","005935","GBP/JPY","","","","","","","売","","","","","10000","140.113","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 10:17:57","FXネオ決済","2019/11/05","005936","GBP/JPY","","","","","","","買","","","","","10000","140.041","","","","140.113","","","","","","","","","","","","","","","","","","","","","","720","","720","720",""
"2019/11/05 10:40:05","FXネオ新規","2019/11/05","005937","GBP/JPY","","","","","","","買","","","","","10000","140.082","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 10:40:07","FXネオ新規","2019/11/05","005938","GBP/JPY","","","","","","","買","","","","","10000","140.080","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 11:03:02","FXネオ決済","2019/11/05","005939","GBP/JPY","","","","","","","売","","","","","10000","140.124","","","","140.082","","","","","","","","","","","","","","","","","","","","","","420","","420","420",""
"2019/11/05 11:03:02","FXネオ決済","2019/11/05","005940","GBP/JPY","","","","","","","売","","","","","10000","140.124","","","","140.080","","","","","","","","","","","","","","","","","","","","","","440","","440","440",""
"2019/11/05 11:42:44","FXネオ新規","2019/11/05","005941","GBP/JPY","","","","","","","売","","","","","10000","140.119","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 14:11:42","FXネオ決済","2019/11/05","005942","GBP/JPY","","","","","","","買","","","","","10000","140.110","","","","140.119","","","","","","","","","","","","","","","","","","","","","","90","","90","90",""
"2019/11/05 15:02:32","FXネオ新規","2019/11/05","005943","GBP/JPY","","","","","","","買","","","","","10000","140.128","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 15:10:04","FXネオ決済","2019/11/05","005944","GBP/JPY","","","","","","","売","","","","","10000","140.161","","","","140.128","","","","","","","","","","","","","","","","","","","","","","330","","330","330",""
"2019/11/05 16:26:31","FXネオ新規","2019/11/05","005945","GBP/JPY","","","","","","","買","","","","","10000","140.251","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 16:29:47","FXネオ決済","2019/11/05","005946","GBP/JPY","","","","","","","売","","","","","10000","140.305","","","","140.251","","","","","","","","","","","","","","","","","","","","","","540","","540","540",""
"2019/11/05 16:32:15","FXネオ新規","2019/11/05","005947","GBP/JPY","","","","","","","買","","","","","10000","140.297","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 16:42:55","FXネオ決済","2019/11/05","005948","GBP/JPY","","","","","","","売","","","","","10000","140.350","","","","140.297","","","","","","","","","","","","","","","","","","","","","","530","","530","530",""
"2019/11/05 18:30:24","FXネオ新規","2019/11/05","005949","GBP/JPY","","","","","","","買","","","","","10000","140.290","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 18:30:29","FXネオ新規","2019/11/05","005950","GBP/JPY","","","","","","","買","","","","","10000","140.302","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 18:30:49","FXネオ新規","2019/11/05","005951","GBP/JPY","","","","","","","買","","","","","10000","140.284","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 18:58:43","FXネオ決済","2019/11/05","005952","GBP/JPY","","","","","","","売","","","","","10000","140.374","","","","140.290","","","","","","","","","","","","","","","","","","","","","","840","","840","840",""
"2019/11/05 18:58:43","FXネオ決済","2019/11/05","005953","GBP/JPY","","","","","","","売","","","","","10000","140.374","","","","140.302","","","","","","","","","","","","","","","","","","","","","","720","","720","720",""
"2019/11/05 18:58:43","FXネオ決済","2019/11/05","005954","GBP/JPY","","","","","","","売","","","","","10000","140.374","","","","140.284","","","","","","","","","","","","","","","","","","","","","","900","","900","900",""
"2019/11/05 21:04:27","FXネオ新規","2019/11/05","005955","GBP/JPY","","","","","","","買","","","","","10000","140.461","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 21:04:28","FXネオ新規","2019/11/05","005956","GBP/JPY","","","","","","","買","","","","","10000","140.461","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/05 22:03:29","FXネオ新規","2019/11/05","005957","GBP/JPY","","","","","","","買","","","","","10000","140.419","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/06 00:49:46","FXネオ決済","2019/11/05","005958","GBP/JPY","","","","","","","売","","","","","10000","140.419","","","","140.419","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/11/06 00:53:26","FXネオ決済","2019/11/05","005959","GBP/JPY","","","","","","","売","","","","","10000","140.465","","","","140.461","","","","","","","","","","","","","","","","","","","","","","40","","40","40",""
